update/0/when,update/0/what,update/1/when,update/1/what,_id,update/2/when,update/2/what,update/3/when,update/3/what,update/4/when,update/4/what,update/5/when,update/5/what
1225178290,Cleanup infrastructure has minor documentation issues,1225182706,[clean up] Clean up infrastructure has minor documentation issues,252340,,,,,,,,
1225120422,"Fup of bug 250946, the warnings should be optional",1225186516,Invalid classpath header messages should be logged in verbose mode only,252264,,,,,,,,
1224252697,Covariant generics interfaces causes compile error,1225186646,[1.5][compiler] Covariant generics interfaces causes compile error,251279,,,,,,,,
1225202911,BrowserInformationControl leaks TextLayout,1225248622,[implementation] BrowserInformationControl leaks TextLayout,252476,,,,,,,,
1225198971,Breadcrumb sizing not persisted,1225250408,[breadcrumb] Breadcrumb sizing not persisted,252458,,,,,,,,
1225192678,New Java Project dialog radios should have same parent,1225253268,[build path] New Java Project dialog radios should have same parent,252415,,,,,,,,
1225265883,External folder appear empty after workspace move,1225265902,[buildpath] External folder appear empty after workspace move,252571,1225266078,[buildpath] External folder appears empty after workspace move,,,,,,
1224924523,Duplicate breakpoints after repeated remove,1225290930,[breakpoints] Duplicate breakpoints after repeated remove,252090,,,,,,,,
1225290872,NPE trying to replace a static initializer with an old version from the local history,1225335585,[compare] NPE trying to replace a static initializer with an old version from the local history,252643,,,,,,,,
1225301297,NPE in AbstractInformationControlManager,1225347471,[hovering] NPE in AbstractInformationControlManager,252698,,,,,,,,
1225272783,External chained jars are not correctly displayed,1225364674,[render] External chained jars are not correctly displayed,252591,,,,,,,,
1225374699,ConcurrentModificationException in org.eclipse.jdt.internal.compiler.batch.ClasspathJar.fetchLinkedJars,1225429881,[batch][compiler] ConcurrentModificationException in org.eclipse.jdt.internal.compiler.batch.ClasspathJar.fetchLinkedJars,252868,,,,,,,,
1225693591,NPE in ConstructorDeclaration,1225697553,[compiler] NPE in ConstructorDeclaration,253173,,,,,,,,
1225798991,Compiler warning about never used imports when import is enum used in JavaDoc,1225958439,[compiler] Compiler warning about never used imports when import is enum used in JavaDoc,253750,1225958461,[javadoc] Compiler warning about never used imports when import is enum used in JavaDoc,,,,,,
1225941394,"An internal error occurred during: ""Items filtering"".",1225960271,"[search] An internal error occurred during: ""Items filtering"".",254415,,,,,,,,
1212998206,[compiler][1.5] compiler difference to javac 7 involving parameterized uses of raw methods,1226044890,[compiler][1.7] compiler difference to javac 7 involving parameterized uses of raw methods,236242,,,,,,,,
1226053771,Searching for references in workspace starts very slowly,1226117272,[search] Searching for references in workspace starts very slowly,254611,,,,,,,,
1226306465,[change method signature] NPE while doing change method signature refactoring,1226380028,NPE in HierarchyResolver.setFocusType,254738,,,,,,,,
1226464961,Assert statement discrepancy with javac caused by an uninitialized variable,1226466313,[compiler] Assert statement discrepancy with javac caused by an uninitialized variable,255008,,,,,,,,
1226476251,Internal compile error gets reported (NPE),1226479065,[compiler] Internal compile error gets reported (NPE),255035,,,,,,,,
1226425667,save actions can't reference Code Style/Clean Up profile even though it has a similar structure,1226542473,[clean up] save actions can't reference Code Style/Clean Up profile even though it has a similar structure,254965,,,,,,,,
1226481778,Minor issue with raw type warning and type inference,1226543571,[Infer Type Arguments] Minor issue with raw type warning and type inference,255058,,,,,,,,
1226502394,Correct Indentation doesn't use Java Formatter settings,1226549160,[typing] Correct Indentation doesn't use Java Formatter settings,255105,,,,,,,,
1225406715,Internal error when trying to rename a method:  Java Model Status [1.0.com.sun.tools.xjc.generator.util [in C:\work\glassfish\lib\webservices-tools.jar] does not exist,1226557100,[rename] Internal error when trying to rename a method:  Java Model Status [1.0.com.sun.tools.xjc.generator.util [in C:\work\glassfish\lib\webservices-tools.jar] does not exist,252920,,,,,,,,
1225864621,"wrong ""Null comparison always yields false"" problem for auto-unboxing",1226577759,"[compiler][null] wrong ""Null comparison always yields false"" problem for auto-unboxing",253896,,,,,,,,
1226797562,'Code Style' preference page should have a single selection table,1226891758,[preferences] 'Code Style' preference page should have a single selection table,255448,,,,,,,,
1226355104,compile error when referencing outer param from inner class javadoc,1226894079,[javadoc] compile error when referencing outer param from inner class javadoc,254825,,,,,,,,
1226677968,Missing labels for classpath containers in Project Explorer,1226896825,[common navigator] Missing labels for classpath containers in Project Explorer,255409,,,,,,,,
1226814582,[1.6][compiler] Eclipse allows forward reference in enum constructor,1226917481,[1.5][compiler] Eclipse allows forward reference in enum constructor,255452,,,,,,,,
1227039527,NPE,1227039693,[search] NPE searching for property key,255743,,,,,,,,
1227016607,can't export a java project to a jar file,1227062024,[jar exporter] can't export a java project to a jar file,255704,,,,,,,,
